,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
249,249,Corn,8,204889.3079,204889.3079,0.390454733,-0.940443237,-0.408429308,0.002
250,250,Corn,32,3825918.76,3825918.76,0.08364004,-2.48123292,-1.077585766,0.002
251,251,Developed/Open Space/Developed/Low Intensity,2,10065.31459,10065.31459,1.987021848,0.686636959,0.298202642,0.01
252,252,Developed/Open Space/Developed/Low Intensity,6,9531.137053,9531.137053,6.295156566,1.839780539,0.799006536,0.01
253,253,Blank_/Developed/Med Intensity/Developed/High Intensity,0,26980.149,26980.149,0,#NAME?,#NAME?,0
254,254,Grass/Pasture,32,10791.98402,10791.98402,29.65163768,3.389517358,1.472048685,0.075
255,255,Blank_/Developed/Med Intensity/Developed/High Intensity,0,89033.56281,89033.56281,0,#NAME?,#NAME?,0
256,256,Corn,20,2056195.683,2056195.683,0.097267007,-2.330295432,-1.012034447,0.002
257,257,Corn,8,302981.1178,302981.1178,0.264042857,-1.331643851,-0.578325577,0.002
258,258,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,4,120323.4353,120323.4353,0.332437317,-1.101303957,-0.478290231,0.005
259,259,Corn,2,83668.59538,83668.59538,0.239038314,-1.431131429,-0.621532482,0.002
260,260,Corn,0,63515.27436,63515.27436,0,#NAME?,#NAME?,0.002
261,261,Developed/Open Space/Developed/Low Intensity,4,15253.72583,15253.72583,2.622310145,0.964055664,0.418684055,0.01
262,262,Corn,0,20715.22406,20715.22406,0,#NAME?,#NAME?,0.002
263,263,Corn,0,196448.7327,196448.7327,0,#NAME?,#NAME?,0.002
264,264,Grass/Pasture,90,46323.37357,46323.37357,19.42863679,2.966748101,1.288442329,0.075
265,265,Corn,28,1075557.313,1075557.313,0.260330153,-1.345804634,-0.584475526,0.002
266,266,Grass/Pasture,328,69918.93444,69918.93444,46.91147007,3.84826221,1.671279043,0.075
267,267,Developed/Open Space/Developed/Low Intensity,2,12507.95248,12507.95248,1.59898273,0.469367633,0.203843773,0.01
268,268,Grass/Pasture,388,137596.2824,137596.2824,28.19843627,3.339266525,1.450225025,0.075
269,269,Soybeans,14,1918403.261,1918403.261,0.072977357,-2.617606062,-1.136811868,0.002
270,270,Soybeans,4,185355.6048,185355.6048,0.215801405,-1.533396714,-0.665945731,0.002
271,271,Corn,6,159072.3954,159072.3954,0.377186751,-0.975014853,-0.423443571,0.002
272,272,Corn,32,2590631.712,2590631.712,0.123521996,-2.091336033,-0.908255699,0.002
273,273,Corn,6,265913.3353,265913.3353,0.225637424,-1.488825886,-0.646588867,0.002
274,274,Corn,4,566219.0325,566219.0325,0.07064404,-2.650101532,-1.150924472,0.002
275,275,Grass/Pasture,142,11690.56977,11690.56977,121.4654228,4.799629636,2.084452666,0.075
276,276,Soybeans,6,799645.975,799645.975,0.075033205,-2.589824536,-1.124746505,0.002
277,277,Grass/Pasture,400,124064.18,124064.18,32.241377,3.473250628,1.508413582,0.075
278,278,Blank_/Developed/Med Intensity/Developed/High Intensity,0,10791.99964,10791.99964,0,#NAME?,#NAME?,0
279,279,Grass/Pasture,46,10791.97399,10791.97399,42.62426878,3.752423781,1.629656942,0.075
280,280,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,18,532526.066,532526.066,0.338011623,-1.084674996,-0.471068365,0.002
281,281,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,0,16187.92167,16187.92167,0,#NAME?,#NAME?,0
282,282,Soybeans,8,290817.8388,290817.8388,0.275086289,-1.290670453,-0.560531056,0.002
283,283,Corn,10,1820950.56,1820950.56,0.054916373,-2.901943743,-1.260298155,0.002
284,284,Blank_/Developed/Med Intensity/Developed/High Intensity,0,8993.375861,8993.375861,0,#NAME?,#NAME?,0
285,285,Developed/Open Space/Developed/Low Intensity,6,21047.4751,21047.4751,2.850698229,1.047563957,0.454951246,0.01
286,286,Grass/Pasture,650,140434.8826,140434.8826,46.28479677,3.834813544,1.665438361,0.075
287,287,Grass/Pasture,38,17986.62682,17986.62682,21.12680737,3.050542725,1.324833872,0.075
288,288,Developed/Open Space/Developed/Low Intensity,12,140336.0415,140336.0415,0.855090387,-0.1565481,-0.067987976,0.01
289,289,Developed/Open Space/Developed/Low Intensity,2,13501.02449,13501.02449,1.481369063,0.392966703,0.170663271,0.01
290,290,Developed/Open Space/Developed/Low Intensity,12,40742.42239,40742.42239,2.945332971,1.080221874,0.469134399,0.01
291,291,Developed/Open Space/Developed/Low Intensity,4,14359.15458,14359.15458,2.785679322,1.024491765,0.444931121,0.01
292,292,Developed/Open Space/Developed/Low Intensity,0,19884.1554,19884.1554,0,#NAME?,#NAME?,0.01
293,293,Developed/Open Space/Developed/Low Intensity,8,11119.71416,11119.71416,7.194429537,1.973307051,0.856996363,0.01
294,294,Grass/Pasture,84,28778.75131,28778.75131,29.18820177,3.373764579,1.46520734,0.075
295,295,Corn,2,355227.8292,355227.8292,0.056301895,-2.877027082,-1.249476986,0.002
296,296,Grass/Pasture,36,13489.50491,13489.50491,26.68741384,3.284192062,1.42630649,0.075
297,297,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,10439.41842,10439.41842,0,#NAME?,#NAME?,0.002
298,298,Grass/Pasture,862,98927.38736,98927.38736,87.13461691,4.467454244,1.940190726,0.075
299,299,Corn,4,366652.7208,366652.7208,0.109095058,-2.215535681,-0.962194921,0.002
300,300,Grass/Pasture,40,9892.717762,9892.717762,40.43378267,3.69966564,1.606744372,0.075
301,301,Grass/Pasture,584,93528.37721,93528.37721,62.44094225,4.134221186,1.795469448,0.075
302,302,Soybeans,26,1413776.228,1413776.228,0.183904634,-1.693337948,-0.735407327,0.002
303,303,Soybeans,16,894766.5781,894766.5781,0.178817587,-1.721389062,-0.747589771,0.002
304,304,Blank_/Developed/Med Intensity/Developed/High Intensity,0,14389.37274,14389.37274,0,#NAME?,#NAME?,0
305,305,Soybeans,2,286118.9265,286118.9265,0.069901003,-2.660675278,-1.155516591,0.002
306,306,Soybeans,32,1063570.005,1063570.005,0.300873472,-1.201065462,-0.521616102,0.002
307,307,Developed/Open Space/Developed/Low Intensity,8,22378.03803,22378.03803,3.574933598,1.273946602,0.553267979,0.01
308,308,Soybeans,14,524779.0828,524779.0828,0.266778926,-1.321334957,-0.57384848,0.002
309,309,Soybeans,0,348864.0697,348864.0697,0,#NAME?,#NAME?,0.002
310,310,Corn,0,153101.8227,153101.8227,0,#NAME?,#NAME?,0.002
311,311,Corn,6,45110.73239,45110.73239,1.330060427,0.285224375,0.123871372,0.002
312,312,Blank_/Developed/Med Intensity/Developed/High Intensity,0,13086.83313,13086.83313,0,#NAME?,#NAME?,0
313,313,Blank_/Developed/Med Intensity/Developed/High Intensity,0,42418.11891,42418.11891,0,#NAME?,#NAME?,0
314,314,Corn,4,273155.206,273155.206,0.146436894,-1.9211607,-0.834349491,0.002
315,315,Soybeans,2,305081.7753,305081.7753,0.065556194,-2.724847583,-1.183386269,0.002
316,316,Corn,6,412945.0576,412945.0576,0.14529778,-1.928969989,-0.837741022,0.002
317,317,Blank_/Developed/Med Intensity/Developed/High Intensity,0,40469.97127,40469.97127,0,#NAME?,#NAME?,0
318,318,Soybeans,0,38002.86871,38002.86871,0,#NAME?,#NAME?,0.002
319,319,Soybeans,4,281722.6386,281722.6386,0.14198362,-1.952043582,-0.847761756,0.002
320,320,Developed/Open Space/Developed/Low Intensity,16,16866.05688,16866.05688,9.486508977,2.249870682,0.977106422,0.01
321,321,Grass/Pasture,54,26979.92923,26979.92923,20.0148783,2.996475912,1.301352954,0.075
322,322,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,26979.92833,26979.92833,0,#NAME?,#NAME?,0.002
323,323,Developed/Open Space/Developed/Low Intensity,2,21782.18051,21782.18051,0.918181722,-0.085359954,-0.037071357,0.01
324,324,Grass/Pasture,340,110506.0551,110506.0551,30.76754479,3.426460394,1.488092842,0.075
325,325,Grass/Pasture,158,17360.90445,17360.90445,91.00908334,4.510959318,1.95908474,0.075
326,326,Grass/Pasture,868,99865.11617,99865.11617,86.9172373,4.46495637,1.939105914,0.075
327,327,Blank_/Developed/Med Intensity/Developed/High Intensity,0,60884.96202,60884.96202,0,#NAME?,#NAME?,0
328,328,Blank_/Developed/Med Intensity/Developed/High Intensity,0,11142.816,11142.816,0,#NAME?,#NAME?,0
329,329,Blank_/Developed/Med Intensity/Developed/High Intensity,0,36159.14055,36159.14055,0,#NAME?,#NAME?,0
330,330,Blank_/Developed/Med Intensity/Developed/High Intensity,0,11307.9471,11307.9471,0,#NAME?,#NAME?,0
331,331,Corn,0,13489.76343,13489.76343,0,#NAME?,#NAME?,0.002
332,332,Soybeans,6,891568.6814,891568.6814,0.067297115,-2.698637912,-1.172003554,0.002
333,333,Soybeans,2,446395.297,446395.297,0.044803339,-3.105472602,-1.348689615,0.002
334,334,Grass/Pasture,16,8705.142573,8705.142573,18.37994021,2.911259864,1.264344094,0.075
335,335,Soybeans,0,627967.4749,627967.4749,0,#NAME?,#NAME?,0.002
336,336,Corn,0,1510486.724,1510486.724,0,#NAME?,#NAME?,0.002
337,337,Soybeans,0,553345.7911,553345.7911,0,#NAME?,#NAME?,0.002
338,338,Grass/Pasture,564,107158.9958,107158.9958,52.63207216,3.963325671,1.721250469,0.075
339,339,Grass/Pasture,48,23382.6184,23382.6184,20.52806883,3.021793161,1.312348095,0.075
340,340,Blank_/Developed/Med Intensity/Developed/High Intensity,0,17087.27758,17087.27758,0,#NAME?,#NAME?,0
341,341,Soybeans,0,40469.65654,40469.65654,0,#NAME?,#NAME?,0.002
342,342,Grass/Pasture,64,10791.45719,10791.45719,59.3061705,4.082713356,1.773099882,0.075
343,343,Blank_/Developed/Med Intensity/Developed/High Intensity,0,25501.18638,25501.18638,0,#NAME?,#NAME?,0
344,344,Soybeans,2,512497.9467,512497.9467,0.039024547,-3.243564431,-1.408662134,0.002
345,345,Soybeans,4,865653.5981,865653.5981,0.04620786,-3.074605372,-1.335284147,0.002
346,346,Corn,10,135834.9348,135834.9348,0.736187639,-0.306270248,-0.133011479,0.002
347,347,Developed/Open Space/Developed/Low Intensity,10,87908.13045,87908.13045,1.137551208,0.128877889,0.055970956,0.01
348,348,Blank_/Developed/Med Intensity/Developed/High Intensity,0,150119.9506,150119.9506,0,#NAME?,#NAME?,0
349,349,Blank_/Developed/Med Intensity/Developed/High Intensity,0,38004.14759,38004.14759,0,#NAME?,#NAME?,0
350,350,Blank_/Developed/Med Intensity/Developed/High Intensity,0,23589.69576,23589.69576,0,#NAME?,#NAME?,0
351,351,Corn,6,334146.1303,334146.1303,0.179562157,-1.717233851,-0.745785186,0.002
352,352,Developed/Open Space/Developed/Low Intensity,12,21494.23122,21494.23122,5.582893325,1.719707159,0.74685933,0.01
353,353,Corn,2,51737.57022,51737.57022,0.386566279,-0.950451941,-0.412776033,0.002
354,354,Corn,8,1224673.855,1224673.855,0.065323514,-2.728403212,-1.184930459,0.002
355,355,Grass/Pasture,66,13490.1139,13490.1139,48.92471664,3.890282722,1.689528319,0.075
356,356,Developed/Open Space/Developed/Low Intensity,0,17633.04536,17633.04536,0,#NAME?,#NAME?,0.01
357,357,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,8,17087.13856,17087.13856,4.681883963,1.543700585,0.670420646,0.005
358,358,Corn,22,196858.9792,196858.9792,1.117551259,0.111139916,0.048267452,0.002
359,359,Corn,4,738566.9192,738566.9192,0.054158938,-2.915832259,-1.26632986,0.002
360,360,Corn,2,225808.0484,225808.0484,0.088570802,-2.423953021,-1.052709422,0.002
361,361,Grass/Pasture,208,14506.84135,14506.84135,143.3806264,4.965502817,2.156490473,0.075
362,362,Grass/Pasture,40,12590.61088,12590.61088,31.76970552,3.458513179,1.502013189,0.075
363,363,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,2,20684.55259,20684.55259,0.966905129,-0.033654896,-0.014616136,0.005
364,364,Corn,0,9892.5013,9892.5013,0,#NAME?,#NAME?,0.002
365,365,Grass/Pasture,82,13489.67979,13489.67979,60.78721013,4.107379407,1.783812212,0.075
366,366,Soybeans,2,26599.88481,26599.88481,0.751882955,-0.285174612,-0.12384976,0.002
367,367,Grass/Pasture,100,16807.12202,16807.12202,59.4985863,4.085952553,1.774506647,0.075
368,368,Grass/Pasture,272,37770.05621,37770.05621,72.01471941,4.276870534,1.857421273,0.075
369,369,Soybeans,0,9892.727486,9892.727486,0,#NAME?,#NAME?,0.002
370,370,Grass/Pasture,16,9892.735461,9892.735461,16.17348413,2.783373119,1.208803587,0.075
371,371,Grass/Pasture,32,31476.84939,31476.84939,10.16620171,2.31906866,1.007158722,0.075
372,372,Grass/Pasture,28,12590.64039,12590.64039,22.23874174,3.101835891,1.347110211,0.075
373,373,Corn,2,196164.4475,196164.4475,0.101955274,-2.283221052,-0.991590304,0.002
374,374,Corn,22,406778.7714,406778.7714,0.540834516,-0.614641932,-0.266935599,0.002
375,375,Developed/Open Space/Developed/Low Intensity,2,13885.9153,13885.9153,1.440308368,0.364857235,0.158455484,0.01
376,376,Developed/Open Space/Developed/Low Intensity,8,8346.980208,8346.980208,9.584304504,2.260126813,0.981560603,0.01
377,377,Developed/Open Space/Developed/Low Intensity,0,15475.61268,15475.61268,0,#NAME?,#NAME?,0.01
378,378,Developed/Open Space/Developed/Low Intensity,2,14203.19533,14203.19533,1.408133841,0.342265311,0.148643936,0.01
379,379,Developed/Open Space/Developed/Low Intensity,0,15601.68713,15601.68713,0,#NAME?,#NAME?,0.01
380,380,Developed/Open Space/Developed/Low Intensity,0,26006.83369,26006.83369,0,#NAME?,#NAME?,0.01
381,381,Soybeans,0,36872.7368,36872.7368,0,#NAME?,#NAME?,0.002
382,382,Grass/Pasture,88,17087.05174,17087.05174,51.50098527,3.941600939,1.711815538,0.075
383,383,Developed/Open Space/Developed/Low Intensity,4,8659.603458,8659.603458,4.619149156,1.530210523,0.664561986,0.01
384,384,Developed/Open Space/Developed/Low Intensity,8,12526.71075,12526.71075,6.386353257,1.85416341,0.805252938,0.01
385,385,Developed/Open Space/Developed/Low Intensity,4,14097.27146,14097.27146,2.837428513,1.042898189,0.452924929,0.01
386,386,Soybeans,16,1399734.919,1399734.919,0.114307358,-2.168864339,-0.941925814,0.002
387,387,Soybeans,10,968208.9868,968208.9868,0.103283487,-2.270277773,-0.985969109,0.002
388,388,Developed/Open Space/Developed/Low Intensity,0,11016.11547,11016.11547,0,#NAME?,#NAME?,0.01
389,389,Grass/Pasture,126,17086.53645,17086.53645,73.74227092,4.300576189,1.867716508,0.075
390,390,Corn,0,21584.05462,21584.05462,0,#NAME?,#NAME?,0.002
391,391,Blank_/Developed/Med Intensity/Developed/High Intensity,0,12590.62458,12590.62458,0,#NAME?,#NAME?,0
392,392,Soybeans,10,274639.3837,274639.3837,0.364113838,-1.010288719,-0.438762816,0.002
393,393,Developed/Open Space/Developed/Low Intensity,8,17239.06364,17239.06364,4.640623277,1.534848684,0.666576314,0.01
394,394,Developed/Open Space/Developed/Low Intensity,14,17058.89106,17058.89106,8.206864063,2.104970885,0.91417724,0.01
395,395,Soybeans,0,41368.96909,41368.96909,0,#NAME?,#NAME?,0.002
396,396,Blank_/Developed/Med Intensity/Developed/High Intensity,0,17986.70675,17986.70675,0,#NAME?,#NAME?,0
397,397,Grass/Pasture,60,21610.22199,21610.22199,27.76463843,3.323763212,1.443492022,0.075
398,398,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,0,9892.550834,9892.550834,0,#NAME?,#NAME?,0.002
399,399,Soybeans,18,504746.4381,504746.4381,0.356614701,-1.03109935,-0.447800758,0.002
400,400,Corn,0,385904.3178,385904.3178,0,#NAME?,#NAME?,0.002
401,401,Soybeans,0,8993.131956,8993.131956,0,#NAME?,#NAME?,0.002
402,402,Grass/Pasture,62,19784.47877,19784.47877,31.33769695,3.444821748,1.496067076,0.075
403,403,Grass/Pasture,50,12590.82607,12590.82607,39.71145318,3.681639639,1.59891578,0.075
404,404,Developed/Open Space/Developed/Low Intensity,10,11691.3691,11691.3691,8.553318191,2.1463193,0.932134628,0.01
405,405,Corn,20,410093.3438,410093.3438,0.487693846,-0.718067435,-0.311852725,0.002
406,406,Grass/Pasture,798,104209.7752,104209.7752,76.57630951,4.338287754,1.884094432,0.075
407,407,Corn,12,311293.6338,311293.6338,0.385488128,-0.953244884,-0.413988993,0.002
408,408,Corn,10,1482683.372,1482683.372,0.067445283,-2.696438628,-1.171048417,0.002
409,409,Developed/Open Space/Developed/Low Intensity,0,9741.107688,9741.107688,0,#NAME?,#NAME?,0.01
410,410,Grass/Pasture,562,129502.4926,129502.4926,43.3968481,3.770386814,1.637458188,0.075
411,411,Corn,0,102524.714,102524.714,0,#NAME?,#NAME?,0.002
412,412,Blank_/Developed/Med Intensity/Developed/High Intensity,0,60777.16932,60777.16932,0,#NAME?,#NAME?,0
413,413,Blank_/Developed/Med Intensity/Developed/High Intensity,0,35358.42984,35358.42984,0,#NAME?,#NAME?,0
414,414,Blank_/Developed/Med Intensity/Developed/High Intensity,0,53910.45957,53910.45957,0,#NAME?,#NAME?,0
415,415,Corn,2,26295.96091,26295.96091,0.760573081,-0.273683076,-0.11885905,0.002
416,416,Grass/Pasture,48,9063.851692,9063.851692,52.95761849,3.969491943,1.723928447,0.075
417,417,Corn,0,12571.51695,12571.51695,0,#NAME?,#NAME?,0.002
418,418,Soybeans,2,9892.202854,9892.202854,2.021794366,0.703985417,0.305736982,0.002
419,419,Grass/Pasture,16,17087.2932,17087.2932,9.363683184,2.236838716,0.971446711,0.075
420,420,Soybeans,2,64094.80999,64094.80999,0.312037745,-1.16463112,-0.505792869,0.002
421,421,Grass/Pasture,66,8460.052599,8460.052599,78.01369936,4.356884444,1.892170872,0.075
422,422,Grass/Pasture,134,31476.54569,31476.54569,42.57138039,3.751182206,1.629117733,0.075
423,423,Soybeans,2,41368.65482,41368.65482,0.483457828,-0.726791191,-0.315641404,0.002
424,424,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,0,19784.96473,19784.96473,0,#NAME?,#NAME?,0
425,425,Soybeans,4,725152.4833,725152.4833,0.055160812,-2.8975025,-1.258369347,0.002
426,426,Grass/Pasture,240,32344.89787,32344.89787,74.20026521,4.306767724,1.870405458,0.075
427,427,Developed/Open Space/Developed/Low Intensity,6,17590.86028,17590.86028,3.410862178,1.226965097,0.532864171,0.01
428,428,Developed/Open Space/Developed/Low Intensity,8,12469.81047,12469.81047,6.415494461,1.858716074,0.807230134,0.01
429,429,Developed/Open Space/Developed/Low Intensity,8,40111.67846,40111.67846,1.994431624,0.690359109,0.299819152,0.01
430,430,Developed/Open Space/Developed/Low Intensity,0,13802.3151,13802.3151,0,#NAME?,#NAME?,0.01
431,431,Corn,14,407356.1699,407356.1699,0.343679586,-1.06804549,-0.463846263,0.002
432,432,Developed/Open Space/Developed/Low Intensity,10,20685.03126,20685.03126,4.834413772,1.575759875,0.684343818,0.01
433,433,Soybeans,4,135202.4817,135202.4817,0.295852558,-1.217894065,-0.528924672,0.002
434,434,Soybeans,16,1049750.091,1049750.091,0.152417229,-1.881133591,-0.816965938,0.002
435,435,Grass/Pasture,38,9892.640104,9892.640104,38.41239507,3.648380196,1.584471387,0.075
436,436,Corn,16,77408.55035,77408.55035,2.066955127,0.726076571,0.315331048,0.002
437,437,Grass/Pasture,624,157417.2792,157417.2792,39.63986693,3.679835352,1.598132188,0.075
438,438,Corn,4,307939.2834,307939.2834,0.129895736,-2.041023178,-0.886405103,0.002
439,439,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,6,18239.88443,18239.88443,3.289494527,1.190733914,0.517129168,0.005
440,440,Grass/Pasture,234,36872.05746,36872.05746,63.4626913,4.150452195,1.802518486,0.075
441,441,Soybeans,0,76441.8059,76441.8059,0,#NAME?,#NAME?,0.002
442,442,Corn,0,9264.19344,9264.19344,0,#NAME?,#NAME?,0.002
443,443,Soybeans,0,14388.66509,14388.66509,0,#NAME?,#NAME?,0.002
444,444,Soybeans,8,892802.3497,892802.3496,0.089605499,-2.412338589,-1.047665338,0.002
445,445,Soybeans,4,75382.74372,75382.74372,0.530625419,-0.633698932,-0.275211949,0.002
446,446,Soybeans,2,290497.2671,290497.2671,0.068847464,-2.675861895,-1.162112055,0.002
447,447,Grass/Pasture,166,13047.14459,13047.14459,127.2309039,4.846003577,2.104592613,0.075
448,448,Corn,4,867186.4963,867186.4963,0.04612618,-3.076374605,-1.336052515,0.002
449,449,Soybeans,14,1196733.985,1196733.985,0.116985062,-2.145709023,-0.931869589,0.002
450,450,Soybeans,20,1814091.556,1814091.556,0.110248019,-2.205022735,-0.957629206,0.002
451,451,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,2,62441.54929,62441.54929,0.320299548,-1.138498634,-0.494443675,0.005
452,452,Grass/Pasture,74,11690.7927,11690.7927,63.29767527,4.147848603,1.80138776,0.075
453,453,Corn,0,455911.2753,455911.2753,0,#NAME?,#NAME?,0.002
454,454,Grass/Pasture,44,11924.24443,11924.24443,36.8996126,3.608201052,1.567021807,0.075
455,455,Soybeans,2,777022.9421,777022.9421,0.025739266,-3.659737603,-1.589403846,0.002
456,456,Corn,12,1297750.095,1297750.095,0.092467726,-2.380895605,-1.034009823,0.002
457,457,Grass/Pasture,212,41592.31963,41592.31963,50.97094894,3.931255842,1.707322719,0.075
458,458,Grass/Pasture,186,30575.9783,30575.9783,60.83206829,4.108117089,1.784132583,0.075
459,459,Soybeans,0,9892.565543,9892.565543,0,#NAME?,#NAME?,0.002
