FID,PolygonID,HabType,CumEggs,PolygonAreaLL,PolygonAream2,EggDensityperHA,lnEggDensity,log10EggDensity,ProbEggs
245,246,Soybeans,338,82199.70799,82199.70799,41.11936748,3.716479239,1.614046426,0.1
246,247,Developed/Open Space/Developed/Low Intensity,20,9892.284724,9892.284724,20.21777634,3.006562234,1.305733388,0.1
247,248,Corn,1718,619562.727,619562.727,27.72923427,3.322487245,1.442937877,0.1
248,249,Corn,562,204889.3079,204889.3079,27.42944499,3.311617071,1.43821702,0.1
249,250,Corn,9692,3825918.76,3825918.76,25.33247726,3.232087259,1.403677662,0.1
250,251,Developed/Open Space/Developed/Low Intensity,32,10065.31459,10065.31459,31.79234957,3.459225681,1.502322625,0.1
251,252,Developed/Open Space/Developed/Low Intensity,88,9531.137053,9531.137053,92.32896297,4.525357884,1.965337958,0.1
252,253,Blank_/Developed/Med Intensity/Developed/High Intensity,94,26980.149,26980.149,34.84043027,3.550778502,1.54208351,0.1
253,254,Grass/Pasture,4,10791.98402,10791.98402,3.70645471,1.310075816,0.568958698,0.1
254,255,Blank_/Developed/Med Intensity/Developed/High Intensity,302,89033.56281,89033.56281,33.91979277,3.523998702,1.53045319,0.1
255,256,Corn,4190,2056195.683,2056195.683,20.37743798,3.014428307,1.30914958,0.1
256,257,Corn,726,302981.1178,302981.1178,23.96188928,3.176464622,1.379521057,0.1
257,258,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,282,120323.4353,120323.4353,23.43683085,3.154308753,1.369898886,0.1
258,259,Corn,296,83668.59538,83668.59538,35.37767052,3.566080845,1.548729233,0.1
259,260,Corn,212,63515.27436,63515.27436,33.37779804,3.50789095,1.523457683,0.1
260,261,Developed/Open Space/Developed/Low Intensity,36,15253.72583,15253.72583,23.60079131,3.161280242,1.372926565,0.1
261,262,Corn,90,20715.22406,20715.22406,43.44630777,3.771525872,1.637952874,0.1
262,263,Corn,650,196448.7327,196448.7327,33.08751302,3.499155961,1.519664125,0.1
263,264,Grass/Pasture,162,46323.37357,46323.37357,34.97154622,3.554534766,1.543714835,0.1
264,265,Corn,2836,1075557.313,1075557.313,26.36772551,3.272140744,1.421072669,0.1
265,266,Grass/Pasture,322,69918.93444,69918.93444,46.05333342,3.829800147,1.663261071,0.1
266,267,Developed/Open Space/Developed/Low Intensity,52,12507.95248,12507.95248,41.57355097,3.727464171,1.618817121,0.1
267,268,Grass/Pasture,436,137596.2824,137596.2824,31.68690261,3.455903429,1.500879789,0.1
268,269,Soybeans,3870,1918403.261,1918403.261,20.17302659,3.004346395,1.304771061,0.1
269,270,Soybeans,498,185355.6048,185355.6048,26.86727496,3.290909002,1.42922362,0.1
270,271,Corn,460,159072.3954,159072.3954,28.91765091,3.364452167,1.461163011,0.1
271,272,Corn,4766,2590631.712,2590631.712,18.39705728,2.912190721,1.264748361,0.1
272,273,Corn,600,265913.3353,265913.3353,22.56374241,3.1163443,1.353411133,0.1
273,274,Corn,1124,566219.0325,566219.0325,19.85097525,2.988253137,1.297781848,0.1
274,275,Grass/Pasture,58,11690.56977,11690.56977,49.61263749,3.904245589,1.695592315,0.1
275,276,Soybeans,1736,799645.975,799645.975,21.70960718,3.07775489,1.336651965,0.1
276,277,Grass/Pasture,442,124064.18,124064.18,35.62672159,3.573095963,1.55177586,0.1
277,278,Blank_/Developed/Med Intensity/Developed/High Intensity,18,10791.99964,10791.99964,16.67902205,2.814151765,1.222170583,0.1
278,279,Grass/Pasture,20,10791.97399,10791.97399,18.53229077,2.919514658,1.267929106,0.1
279,280,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,1568,532526.066,532526.066,29.44456807,3.382509447,1.469005188,0.1
280,281,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,24,16187.92167,16187.92167,14.82586863,2.696373535,1.171020147,0.1
281,282,Soybeans,724,290817.8388,290817.8388,24.89530914,3.214679398,1.396117524,0.1
282,283,Corn,4258,1820950.56,1820950.56,23.38339158,3.152026009,1.368907503,0.1
283,284,Blank_/Developed/Med Intensity/Developed/High Intensity,40,8993.375861,8993.375861,44.47718034,3.794976256,1.648137247,0.1
284,285,Developed/Open Space/Developed/Low Intensity,64,21047.4751,21047.4751,30.40744778,3.414687571,1.48297997,0.1
285,286,Grass/Pasture,468,140434.8826,140434.8826,33.32505367,3.506309477,1.522770858,0.1
286,287,Grass/Pasture,68,17986.62682,17986.62682,37.80586581,3.632464271,1.577559189,0.1
287,288,Developed/Open Space/Developed/Low Intensity,386,140336.0415,140336.0415,27.50540744,3.31438262,1.439418083,0.1
288,289,Developed/Open Space/Developed/Low Intensity,70,13501.02449,13501.02449,51.84791721,3.948314764,1.714731315,0.1
289,290,Developed/Open Space/Developed/Low Intensity,142,40742.42239,40742.42239,34.85310683,3.551142282,1.542241497,0.1
290,291,Developed/Open Space/Developed/Low Intensity,90,14359.15458,14359.15458,62.67778475,4.138007075,1.797113639,0.1
291,292,Developed/Open Space/Developed/Low Intensity,78,19884.1554,19884.1554,39.22721304,3.669370716,1.593587454,0.1
292,293,Developed/Open Space/Developed/Low Intensity,30,11119.71416,11119.71416,26.97911077,3.295062891,1.431027631,0.1
293,294,Grass/Pasture,56,28778.75131,28778.75131,19.45880118,2.968299471,1.289116081,0.1
294,295,Corn,908,355227.8292,355227.8292,25.56106041,3.241070116,1.407578867,0.1
295,296,Grass/Pasture,56,13489.50491,13489.50491,41.51375486,3.726024815,1.618192016,0.1
296,297,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,36,10439.41842,10439.41842,34.48467966,3.540515157,1.537626196,0.1
297,298,Grass/Pasture,226,98927.38736,98927.38736,22.84503877,3.128733972,1.358791899,0.1
298,299,Corn,814,366652.7208,366652.7208,22.20084439,3.100130324,1.346369493,0.1
299,300,Grass/Pasture,74,9892.717762,9892.717762,74.80249794,4.314851279,1.873916101,0.1
300,301,Grass/Pasture,590,93528.37721,93528.37721,63.08245878,4.14444274,1.799908613,0.1
301,302,Soybeans,3048,1413776.228,1413776.228,21.55928173,3.07080643,1.333634288,0.1
302,303,Soybeans,2096,894766.5781,894766.5781,23.42510383,3.153808261,1.369681525,0.1
303,304,Blank_/Developed/Med Intensity/Developed/High Intensity,70,14389.37274,14389.37274,48.64701281,3.884590405,1.687056177,0.1
304,305,Soybeans,958,286118.9265,286118.9265,33.48258054,3.51102532,1.524818922,0.1
305,306,Soybeans,2238,1063570.005,1063570.005,21.04233844,3.046536524,1.323094001,0.1
306,307,Developed/Open Space/Developed/Low Intensity,42,22378.03803,22378.03803,18.76840139,2.932174678,1.273427283,0.1
307,308,Soybeans,1046,524779.0828,524779.0828,19.93219689,2.992336358,1.299555168,0.1
308,309,Soybeans,748,348864.0697,348864.0697,21.44101571,3.06530571,1.331245355,0.1
309,310,Corn,352,153101.8227,153101.8227,22.9912351,3.135113061,1.361562302,0.1
310,311,Corn,268,45110.73239,45110.73239,59.40936575,4.084451887,1.773854916,0.1
311,312,Blank_/Developed/Med Intensity/Developed/High Intensity,72,13086.83313,13086.83313,55.01713003,4.007644592,1.740497932,0.1
312,313,Blank_/Developed/Med Intensity/Developed/High Intensity,136,42418.11891,42418.11891,32.06177065,3.467664375,1.505987503,0.1
313,314,Corn,692,273155.206,273155.206,25.3335827,3.232130895,1.403696612,0.1
314,315,Soybeans,580,305081.7753,305081.7753,19.01129621,2.94503334,1.279011729,0.1
315,316,Corn,678,412945.0576,412945.0576,16.4186491,2.798417829,1.215337421,0.1
316,317,Blank_/Developed/Med Intensity/Developed/High Intensity,68,40469.97127,40469.97127,16.80258173,2.821532549,1.225376017,0.1
317,318,Soybeans,80,38002.86871,38002.86871,21.05104239,3.046950078,1.323273606,0.1
318,319,Soybeans,600,281722.6386,281722.6386,21.29754297,3.058591712,1.328329503,0.1
319,320,Developed/Open Space/Developed/Low Intensity,130,16866.05688,16866.05688,77.07788544,4.34481641,1.886929792,0.1
320,321,Grass/Pasture,48,26979.92923,26979.92923,17.79100293,2.878692876,1.250200431,0.1
321,322,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,62,26979.92833,26979.92833,22.98004622,3.134626284,1.361350898,0.1
322,323,Developed/Open Space/Developed/Low Intensity,58,21782.18051,21782.18051,26.62726993,3.281935876,1.425326641,0.1
323,324,Grass/Pasture,456,110506.0551,110506.0551,41.26470713,3.720007586,1.615578767,0.1
324,325,Grass/Pasture,92,17360.90445,17360.90445,52.99263081,3.970152863,1.724215481,0.1
325,326,Grass/Pasture,552,99865.11617,99865.11617,55.27455644,4.012312702,1.742525266,0.1
326,327,Blank_/Developed/Med Intensity/Developed/High Intensity,210,60884.96202,60884.96202,34.49127552,3.540706409,1.537709255,0.1
327,328,Blank_/Developed/Med Intensity/Developed/High Intensity,62,11142.816,11142.816,55.64123109,4.018924493,1.74539673,0.1
328,329,Blank_/Developed/Med Intensity/Developed/High Intensity,98,36159.14055,36159.14055,27.10241408,3.299622804,1.433007976,0.1
329,330,Blank_/Developed/Med Intensity/Developed/High Intensity,56,11307.9471,11307.9471,49.52269365,3.902431022,1.694804259,0.1
330,331,Corn,42,13489.76343,13489.76343,31.13471946,3.438323578,1.493244957,0.1
331,332,Soybeans,2116,891568.6814,891568.6814,23.73344919,3.166885411,1.375360859,0.1
332,333,Soybeans,1128,446395.297,446395.297,25.26908342,3.229581649,1.402589489,0.1
333,334,Grass/Pasture,44,8705.142573,8705.142573,50.54483557,3.922860776,1.703676788,0.1
334,335,Soybeans,1562,627967.4749,627967.4749,24.87389972,3.21381905,1.395743879,0.1
335,336,Corn,3016,1510486.724,1510486.724,19.96707387,2.99408461,1.300314425,0.1
336,337,Soybeans,1104,553345.7911,553345.7911,19.95135804,2.993297213,1.299972462,0.1
337,338,Grass/Pasture,450,107158.9958,107158.9958,41.9936746,3.737519002,1.623183879,0.1
338,339,Grass/Pasture,56,23382.6184,23382.6184,23.94941364,3.175943841,1.379294885,0.1
339,340,Blank_/Developed/Med Intensity/Developed/High Intensity,14,17087.27758,17087.27758,8.193230276,2.103308237,0.913455161,0.1
340,341,Soybeans,120,40469.65654,40469.65654,29.65184542,3.389524364,1.472051727,0.1
341,342,Grass/Pasture,30,10791.45719,10791.45719,27.79976742,3.325027654,1.444041163,0.1
342,343,Blank_/Developed/Med Intensity/Developed/High Intensity,78,25501.18638,25501.18638,30.58681225,3.420568944,1.485534217,0.1
343,344,Soybeans,1042,512497.9467,512497.9467,20.33178878,3.012185611,1.308175589,0.1
344,345,Soybeans,1784,865653.5981,865653.5981,20.60870542,3.02571358,1.314050712,0.1
345,346,Corn,440,135834.9348,135834.9348,32.39225613,3.477919386,1.510441198,0.1
346,347,Developed/Open Space/Developed/Low Intensity,238,87908.13045,87908.13045,27.07371875,3.29856347,1.432547913,0.1
347,348,Blank_/Developed/Med Intensity/Developed/High Intensity,260,150119.9506,150119.9506,17.31948345,2.851832079,1.238534935,0.1
348,349,Blank_/Developed/Med Intensity/Developed/High Intensity,88,38004.14759,38004.14759,23.1553674,3.142226607,1.364651676,0.1
349,350,Blank_/Developed/Med Intensity/Developed/High Intensity,74,23589.69576,23589.69576,31.36962882,3.44584019,1.49650938,0.1
350,351,Corn,966,334146.1303,334146.1303,28.90950732,3.364170514,1.46104069,0.1
351,352,Developed/Open Space/Developed/Low Intensity,78,21494.23122,21494.23122,36.28880661,3.591509336,1.559772686,0.1
352,353,Corn,134,51737.57022,51737.57022,25.89994069,3.254240679,1.41329877,0.1
353,354,Corn,2594,1224673.855,1224673.855,21.18114949,3.053111611,1.325949525,0.1
354,355,Grass/Pasture,58,13490.1139,13490.1139,42.99444796,3.76107099,1.633412377,0.1
355,356,Developed/Open Space/Developed/Low Intensity,50,17633.04536,17633.04536,28.35585061,3.34483338,1.45264268,0.1
356,357,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,46,17087.13856,17087.13856,26.92083279,3.29290044,1.430088491,0.1
357,358,Corn,524,196858.9792,196858.9792,26.61803907,3.281589147,1.425176058,0.1
358,359,Corn,1464,738566.9192,738566.9192,19.82217132,2.986801075,1.297151225,0.1
359,360,Corn,570,225808.0484,225808.0484,25.24267864,3.228536159,1.402135438,0.1
360,361,Grass/Pasture,118,14506.84135,14506.84135,81.34093229,4.398649362,1.910309146,0.1
361,362,Grass/Pasture,78,12590.61088,12590.61088,61.95092577,4.126342552,1.792047801,0.1
362,363,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,68,20684.55259,20684.55259,32.8747744,3.492705628,1.516862781,0.1
363,364,Corn,14,9892.5013,9892.5013,14.1521336,2.649865397,1.15082192,0.1
364,365,Grass/Pasture,82,13489.67979,13489.67979,60.78721013,4.107379407,1.783812212,0.1
365,366,Soybeans,142,26599.88481,26599.88481,53.38368982,3.977505265,1.727408588,0.1
366,367,Grass/Pasture,140,16807.12202,16807.12202,83.29802082,4.422424789,1.920634683,0.1
367,368,Grass/Pasture,132,37770.05621,37770.05621,34.94831971,3.553870391,1.5434263,0.1
368,369,Soybeans,28,9892.727486,9892.727486,28.30362005,3.342989713,1.451841986,0.1
369,370,Grass/Pasture,38,9892.735461,9892.735461,38.41202481,3.648370557,1.584467201,0.1
370,371,Grass/Pasture,102,31476.84939,31476.84939,32.40476794,3.478305571,1.510608916,0.1
371,372,Grass/Pasture,34,12590.64039,12590.64039,27.0041864,3.295991906,1.431431097,0.1
372,373,Corn,400,196164.4475,196164.4475,20.39105481,3.015096315,1.309439692,0.1
373,374,Corn,1520,406778.7714,406778.7714,37.36674839,3.620781228,1.572485308,0.1
374,375,Developed/Open Space/Developed/Low Intensity,74,13885.9153,13885.9153,53.29140961,3.975775148,1.726657208,0.1
375,376,Developed/Open Space/Developed/Low Intensity,74,8346.980208,8346.980208,88.65481666,4.484750364,1.947702336,0.1
376,377,Developed/Open Space/Developed/Low Intensity,76,15475.61268,15475.61268,49.10952579,3.894053024,1.691165741,0.1
377,378,Developed/Open Space/Developed/Low Intensity,62,14203.19533,14203.19533,43.65214908,3.776252516,1.64000563,0.1
378,379,Developed/Open Space/Developed/Low Intensity,172,15601.68713,15601.68713,110.2444874,4.702700512,2.042356882,0.1
379,380,Developed/Open Space/Developed/Low Intensity,224,26006.83369,26006.83369,86.13120792,4.455871807,1.935160538,0.1
380,381,Soybeans,94,36872.7368,36872.7368,25.49309006,3.238407437,1.40642248,0.1
381,382,Grass/Pasture,76,17087.05174,17087.05174,44.47812364,3.794997465,1.648146458,0.1
382,383,Developed/Open Space/Developed/Low Intensity,52,8659.603458,8659.603458,60.04893902,4.09515988,1.778505338,0.1
383,384,Developed/Open Space/Developed/Low Intensity,64,12526.71075,12526.71075,51.09082606,3.933604952,1.708342925,0.1
384,385,Developed/Open Space/Developed/Low Intensity,70,14097.27146,14097.27146,49.65499898,3.90509907,1.695962977,0.1
385,386,Soybeans,4020,1399734.919,1399734.919,28.71972361,3.357584121,1.458180256,0.1
386,387,Soybeans,2578,968208.9868,968208.9868,26.62648287,3.281906317,1.425313804,0.1
387,388,Developed/Open Space/Developed/Low Intensity,32,11016.11547,11016.11547,29.04835201,3.368961752,1.463121499,0.1
388,389,Grass/Pasture,46,17086.53645,17086.53645,26.92178145,3.292935678,1.430103794,0.1
389,390,Corn,58,21584.05462,21584.05462,26.87168886,3.291073274,1.429294962,0.1
390,391,Blank_/Developed/Med Intensity/Developed/High Intensity,20,12590.62458,12590.62458,15.88483548,2.765364911,1.200982721,0.1
391,392,Soybeans,842,274639.3837,274639.3837,30.65838514,3.422906202,1.486549276,0.1
392,393,Developed/Open Space/Developed/Low Intensity,54,17239.06364,17239.06364,31.32420712,3.444391189,1.495880087,0.1
393,394,Developed/Open Space/Developed/Low Intensity,118,17058.89106,17058.89106,69.17213996,4.23659818,1.839931212,0.1
394,395,Soybeans,104,41368.96909,41368.96909,25.13961607,3.224444931,1.400358641,0.1
395,396,Blank_/Developed/Med Intensity/Developed/High Intensity,30,17986.70675,17986.70675,16.67898433,2.814149503,1.222169601,0.1
396,397,Grass/Pasture,174,21610.22199,21610.22199,80.51745145,4.388473949,1.90589002,0.1
397,398,Forest/Deciduous Forest/Evergreen Forest/Mixed Forest/Woody Wetlands,16,9892.550834,9892.550834,16.17378598,2.783391782,1.208811692,0.1
398,399,Soybeans,864,504746.4381,504746.4381,17.11750564,2.840101661,1.23344048,0.1
399,400,Corn,754,385904.3178,385904.3178,19.53852199,2.972388004,1.290891708,0.1
400,401,Soybeans,40,8993.131956,8993.131956,44.47838661,3.795003377,1.648149025,0.1
401,402,Grass/Pasture,48,19784.47877,19784.47877,24.2614428,3.188888374,1.384916624,0.1
402,403,Grass/Pasture,24,12590.82607,12590.82607,19.06149753,2.947670464,1.280157017,0.1
403,404,Developed/Open Space/Developed/Low Intensity,58,11691.3691,11691.3691,49.60924551,3.904177218,1.695562622,0.1
404,405,Corn,878,410093.3438,410093.3438,21.40975983,3.063846885,1.330611796,0.1
405,406,Grass/Pasture,314,104209.7752,104209.7752,30.13153031,3.405572142,1.479021189,0.1
406,407,Corn,502,311293.6338,311293.6338,16.12625333,2.780448586,1.207533478,0.1
407,408,Corn,2768,1482683.372,1482683.372,18.6688544,2.926856595,1.271117669,0.1
408,409,Developed/Open Space/Developed/Low Intensity,38,9741.107688,9741.107688,39.00993729,3.663816416,1.591175252,0.1
409,410,Grass/Pasture,394,129502.4926,129502.4926,30.42412482,3.415235873,1.483218094,0.1
410,411,Corn,220,102524.714,102524.714,21.45824079,3.066108758,1.331594114,0.1
411,412,Blank_/Developed/Med Intensity/Developed/High Intensity,202,60777.16932,60777.16932,33.23616454,3.503638577,1.5216109,0.1
412,413,Blank_/Developed/Med Intensity/Developed/High Intensity,284,35358.42984,35358.42984,80.3203087,4.386022499,1.904825369,0.1
413,414,Blank_/Developed/Med Intensity/Developed/High Intensity,220,53910.45957,53910.45957,40.80840745,3.708888125,1.610749647,0.1
414,415,Corn,146,26295.96091,26295.96091,55.52183489,4.016776365,1.74446381,0.1
415,416,Grass/Pasture,36,9063.851692,9063.851692,39.71821387,3.68180987,1.59898971,0.1
416,417,Corn,50,12571.51695,12571.51695,39.77244767,3.683174403,1.599582319,0.1
417,418,Soybeans,34,9892.202854,9892.202854,34.37050423,3.537198761,1.536185903,0.1
418,419,Grass/Pasture,60,17087.2932,17087.2932,35.11381194,3.558594556,1.545477979,0.1
419,420,Soybeans,154,64094.80999,64094.80999,24.02690639,3.179174302,1.380697856,0.1
420,421,Grass/Pasture,46,8460.052599,8460.052599,54.3731844,3.995871099,1.735384768,0.1
421,422,Grass/Pasture,142,31476.54569,31476.54569,45.11295534,3.809169463,1.654301279,0.1
422,423,Soybeans,250,41368.65482,41368.65482,60.43222848,4.101522547,1.781268609,0.1
423,424,Barren/Clouds/No Data/Developed/Water/Nonag/Undefined/Aquaculture/Open Water/Perennial Ice/Snow,104,19784.96473,19784.96473,52.56516826,3.9620537,1.720698059,0.1
424,425,Soybeans,1854,725152.4833,725152.4833,25.56703649,3.241303885,1.407680391,0.1
425,426,Grass/Pasture,116,32344.89787,32344.89787,35.86346152,3.579718992,1.554652205,0.1
426,427,Developed/Open Space/Developed/Low Intensity,110,17590.86028,17590.86028,62.53247326,4.135685994,1.796105606,0.1
427,428,Developed/Open Space/Developed/Low Intensity,66,12469.81047,12469.81047,52.9278293,3.968929274,1.723684083,0.1
428,429,Developed/Open Space/Developed/Low Intensity,156,40111.67846,40111.67846,38.89141666,3.660773575,1.589853763,0.1
429,430,Developed/Open Space/Developed/Low Intensity,42,13802.3151,13802.3151,30.4296777,3.415418372,1.483297352,0.1
430,431,Corn,980,407356.1699,407356.1699,24.05757105,3.180449752,1.381251777,0.1
431,432,Developed/Open Space/Developed/Low Intensity,110,20685.03126,20685.03126,53.17855149,3.973655148,1.725736504,0.1
432,433,Soybeans,468,135202.4817,135202.4817,34.61474924,3.54427987,1.53926119,0.1
433,434,Soybeans,2280,1049750.091,1049750.091,21.71945513,3.078208409,1.336848926,0.1
434,435,Grass/Pasture,30,9892.640104,9892.640104,30.32557506,3.411991418,1.481809045,0.1
435,436,Corn,324,77408.55035,77408.55035,41.85584132,3.734231365,1.621756076,0.1
436,437,Grass/Pasture,442,157417.2792,157417.2792,28.07823908,3.334994866,1.448369868,0.1
437,438,Corn,510,307939.2834,307939.2834,16.5617064,2.807093187,1.219105081,0.1
438,439,Cotton/Rice/Sorghum/Sunflower/Peanuts/Tobacco/Sweet Corn/Pop or Orn Corn/Mint/Barley/Durum Wheat/Spring Wheat/Winter Wheat/Other,56,18239.88443,18239.88443,30.70194892,3.424326135,1.487165945,0.1
